,1,10,12,16,18,2,3,4,5
9.0,5830,6121,5790,5863,5830,6066,5987,5863,6074
19.0,6106,6412,6059,6141,6106,6329,6279,6141,6338
28.0,6359,5596,6307,6397,6375,6572,6219,6397,6581
