,A,B,C,D,E,F,G,H
8.0,17832,17397,15681,17555,18044,17722,17156,16838
18.0,18094,17664,16345,16852,19181,18206,17541,17489
27.0,18273,18250,17171,17382,19661,18938,17696,18171
