,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,4693920,4757928,4729734,5906950,6029450,4716780,4771644,4679823,4729734,4767453,4729734,4690110,5969670,5608050,4754499,4690110,4781550,4642104,5969670,5969670,4712208,4631817,4729734,4803648
18.0,4928997,4961763,4941951,5886370,6121570,4947666,4951476,4933950,4941951,5031486,4941951,4872609,5754560,5824140,5010150,5010912,5047869,4940427,6000050,6000050,4970526,4835652,4941951,4972050
28.0,5033391,5129784,5088255,6168610,6240640,5048250,5102352,5082159,5088255,5132832,5088255,4959858,6168610,5950560,5088255,4949571,5142738,5088255,6168610,6266610,5088255,4967478,5088255,5088255
