,A,B,C,D,E,F,G,H
8.0,17862,17836,17242,16567,18028,17716,17120,17028
18.0,18722,18336,17688,17314,18508,18472,18087,17644
27.0,19762,19338,18571,18262,18839,19111,18354,18756
