,A,B,C,D,E,F,G,H
6.0,9847618,8493620,9125715,9346381,7774734,7757605,7679815,7172880
15.0,10032957,8825115,9435500,10064912,8198718,7570420,7762040,8031738
24.0,10581670,9277685,9768665,10383549,8223402,7804225,7710560,7564194
