,1,10,2,3,4,5,6,7,8,9
5.0,9016,9289,9030,11834,8894,12138,9030,9030,9329,8889
14.0,9368,9637,12257,12300,9242,12617,9381,9381,12919,9236
23.0,10735,9970,9729,12765,9588,13110,9729,9729,10011,9581
