,A,B,C,D,E,F,G,H
10.0,12705,12192,13527,13779,13461,12759,13193,12655
21.0,12969,12557,13744,14564,14085,13319,14098,13224
32.0,13524,12929,14009,13373,13619,14104,13545,13310
