,1,2,3,4,5,6,7,8
6.0,4802100,4436040,4449900,4610700,4662945,4986810,4886310,4650660
14.0,4920300,4443880,4585100,4770000,4823910,5147945,5099370,4811625
23.0,5037600,4706800,4656340,4902600,4977315,5330855,5315110,4930065
