,A,B,C,D,E,F,G,H
7.0,15072,13243,13149,14598,12756,12882,13160,14739
18.0,15428,13839,13834,13584,13448,13805,13734,14751
29.0,15847,14335,14156,14155,13704,14190,15681,14795
