,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A01,2.0,低層,A01,9629870,17135,562
3.0/F中層A01,3.0,中層,A01,9710798,17279,562
5.0/F高層A01,5.0,高層,A01,9797346,17433,562
2.0/F低層A02,2.0,低層,A02,9664551,17289,559
3.0/F中層A02,3.0,中層,A02,9707594,17366,559
5.0/F高層A02,5.0,高層,A02,9794239,17521,559
2.0/F低層A03,2.0,低層,A03,9218883,17427,529
3.0/F中層A03,3.0,中層,A03,9260674,17506,529
5.0/F高層A03,5.0,高層,A03,9310400,17600,529
2.0/F低層A05,2.0,低層,A05,5661392,18623,304
3.0/F中層A05,3.0,中層,A05,5682672,18693,304
5.0/F高層A05,5.0,高層,A05,5724624,18831,304
2.0/F低層A06,2.0,低層,A06,7600642,18011,422
3.0/F中層A06,3.0,中層,A06,7628494,18077,422
5.0/F高層A06,5.0,高層,A06,7552534,17897,422
2.0/F低層A07,2.0,低層,A07,7600642,18011,422
3.0/F中層A07,3.0,中層,A07,7628494,18077,422
5.0/F高層A07,5.0,高層,A07,7552534,17897,422
2.0/F低層A08,2.0,低層,A08,7566300,18015,420
3.0/F中層A08,3.0,中層,A08,7594020,18081,420
5.0/F高層A08,5.0,高層,A08,7518000,17900,420
2.0/F低層A102,2.0,低層,A102,9664551,17289,559
3.0/F中層A102,3.0,中層,A102,9707594,17366,559
5.0/F高層A102,5.0,高層,A102,9794239,17521,559
2.0/F低層A106,2.0,低層,A106,7600642,18011,422
3.0/F中層A106,3.0,中層,A106,7628494,18077,422
5.0/F高層A106,5.0,高層,A106,7552534,17897,422
2.0/F低層A108,2.0,低層,A108,7566300,18015,420
3.0/F中層A108,3.0,中層,A108,7594020,18081,420
5.0/F高層A108,5.0,高層,A108,7518000,17900,420
2.0/F低層A206,2.0,低層,A206,7600642,18011,422
3.0/F中層A206,3.0,中層,A206,7628494,18077,422
5.0/F高層A206,5.0,高層,A206,7552534,17897,422
2.0/F低層A308,2.0,低層,A308,7566300,18015,420
3.0/F中層A308,3.0,中層,A308,7329840,17452,420
5.0/F高層A308,5.0,高層,A308,7518000,17900,420
2.0/F低層B01,2.0,低層,B01,7478478,17934,417
3.0/F中層B01,3.0,中層,B01,7542279,18087,417
5.0/F高層B01,5.0,高層,B01,7465968,17904,417
2.0/F低層B02,2.0,低層,B02,7410722,17729,418
3.0/F中層B02,3.0,中層,B02,7422844,17758,418
5.0/F高層B02,5.0,高層,B02,7625992,18244,418
2.0/F低層B03,2.0,低層,B03,7531524,18018,418
3.0/F中層B03,3.0,中層,B03,7559112,18084,418
5.0/F高層B03,5.0,高層,B03,7483454,17903,418
2.0/F低層B05,2.0,低層,B05,7531524,18018,418
3.0/F中層B05,3.0,中層,B05,7559112,18084,418
5.0/F高層B05,5.0,高層,B05,7483454,17903,418
2.0/F低層B06,2.0,低層,B06,7531524,18018,418
3.0/F中層B06,3.0,中層,B06,7559112,18084,418
5.0/F高層B06,5.0,高層,B06,7483454,17903,418
2.0/F低層B07,2.0,低層,B07,7531524,18018,418
3.0/F中層B07,3.0,中層,B07,7559112,18084,418
5.0/F高層B07,5.0,高層,B07,7483454,17903,418
2.0/F低層B08,2.0,低層,B08,7406542,17719,418
3.0/F中層B08,3.0,中層,B08,7436220,17790,418
5.0/F高層B08,5.0,高層,B08,7452522,17829,418
2.0/F低層B09,2.0,低層,B09,5885026,18802,313
3.0/F中層B09,3.0,中層,B09,5754192,18384,313
5.0/F高層B09,5.0,高層,B09,5916952,18904,313
2.0/F低層B10,2.0,低層,B10,5915709,18429,321
3.0/F中層B10,3.0,中層,B10,5937858,18498,321
5.0/F高層B10,5.0,高層,B10,6023244,18764,321
2.0/F低層B105,2.0,低層,B105,7531524,18018,418
3.0/F中層B105,3.0,中層,B105,7559112,18084,418
5.0/F高層B105,5.0,高層,B105,7483454,17903,418
2.0/F低層B106,2.0,低層,B106,7531524,18018,418
3.0/F中層B106,3.0,中層,B106,7559112,18084,418
5.0/F高層B106,5.0,高層,B106,7483454,17903,418
2.0/F低層B108,2.0,低層,B108,7531524,18018,418
3.0/F中層B108,3.0,中層,B108,7559112,18084,418
5.0/F高層B108,5.0,高層,B108,7483454,17903,418
2.0/F低層B109,2.0,低層,B109,5813662,18574,313
3.0/F中層B109,3.0,中層,B109,5835259,18643,313
5.0/F高層B109,5.0,高層,B109,5837450,18650,313
2.0/F低層B110,2.0,低層,B110,5915388,18428,321
3.0/F中層B110,3.0,中層,B110,5937537,18497,321
5.0/F高層B110,5.0,高層,B110,5850867,18227,321
2.0/F低層B202,2.0,低層,B202,7531524,18018,418
3.0/F中層B202,3.0,中層,B202,7559112,18084,418
5.0/F高層B202,5.0,高層,B202,7483454,17903,418
2.0/F低層B203,2.0,低層,B203,7531524,18018,418
