,1,10,2,3,4,5,6,7,8,9
7.0,4816476,3736992,4871876,3749052,5851440,3736992,4890158,4890158,3786036,5671485
18.0,5034198,3381624,5096800,4113666,6066870,3889350,5110096,5110096,3944022,5933355
28.0,5161064,3531168,5280174,4031658,6243600,3563730,5270756,5270756,4065828,6139110
