,A,B,C,D,E,F,G,H,J,K
7.0,18714,17468,18187,17426,18338,17651,17060,17470,17084,16593
18.0,20476,19027,19034,18337,17818,18629,17235,16688,18449,17946
29.0,21814,20083,18551,17796,18474,19100,17572,17107,19816,19066
