,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
3.0,4057100,3584360,3713580,3762980,3694860,3692000,3489980,3692000,3900510,3819880,4372225,3691413,3995028,3968332,3966060,3680560,3665480,3692000
7.0,3940230,3688620,3818360,4079140,3796000,3784560,3573960,3784560,4066665,4156860,4488900,3790314,4099824,4071140,4073980,3783780,3752320,3784560
11.0,4078850,3784820,3916900,3961620,3893500,3846700,3630640,3837860,4023915,4013890,4369625,3888621,3837860,4134472,4130496,3925220,3850860,3837860
