,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
3.0,370,280,280,280,280,330,280,395,340,370,330,308,250,250,280,280,280,280
7.0,370,280,280,280,280,330,280,395,340,370,330,340,282,250,280,280,280,280
11.0,370,280,280,280,280,330,280,395,340,370,330,340,282,250,280,280,280,280
