,1,2,3,4,5,6,7,8
3.0,6355176,6375915,6416010,6322225,6419490,6458130,6458130,6361528
8.0,6571541,6590970,6655770,6537002,6721607,6678045,6678045,6578290
13.0,6784730,6805215,7367865,6107775,6854999,6894315,6894315,6791876
