,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
3.0,290,260,260,292,260,292,260,260,289,296,325,230,260,260,260,260,260,260
7.0,290,260,260,292,260,292,260,260,289,296,325,230,260,260,260,260,260,260
11.0,310,260,260,298,260,292,260,260,289,288,325,230,260,260,260,260,260,260
