,1,10,11,12,13,15,16,17,18,2,3,4,5,6,7,8,9
3.0,4222070,3689560,3717560,3888080,3759560,3707760,5408735,4503980,4420020,4379100,4503980,3871296,3502250,3716720,3655960,3792600,3805200
7.0,4301990,3854480,3816680,4056920,3825360,3803800,4693390,4566880,4546560,4451040,4566880,4035702,3575500,3879120,3775240,3854480,3906560
11.0,4420020,3954720,3916360,4162480,3924760,3903480,5639415,4622640,4666440,4566540,4622640,4132146,3668000,3979920,3873240,3954720,4000920
