,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層1,3.0,低層,1,7801000,15602,500
8.0/F中層1,8.0,中層,1,8068000,16136,500
12.0/F高層1,12.0,高層,1,8278500,16557,500
3.0/F低層2,3.0,低層,2,5389760,16843,320
8.0/F中層2,8.0,中層,2,5933440,18542,320
12.0/F高層2,12.0,高層,2,6083520,19011,320
3.0/F低層3,3.0,低層,3,5773440,18042,320
8.0/F中層3,8.0,中層,3,5964160,18638,320
12.0/F高層3,12.0,高層,3,6115200,19110,320
3.0/F低層4,3.0,低層,4,7788000,15576,500
8.0/F中層4,8.0,中層,4,8053000,16106,500
12.0/F高層4,12.0,高層,4,8261500,16523,500
3.0/F低層5,3.0,低層,5,5743680,17949,320
8.0/F中層5,8.0,中層,5,5933440,18542,320
12.0/F高層5,12.0,高層,5,6083520,19011,320
3.0/F低層6,3.0,低層,6,5743360,17948,320
8.0/F中層6,8.0,中層,6,5898880,18434,320
12.0/F高層6,12.0,高層,6,6048000,18900,320
