,A,B,C,D,E,F,G,H
4.0,10618433,10788972,15066326,14763604,14579183,15839637,10892233,10583083
9.0,11068085,10947513,16226749,14978624,15526098,16743507,11094005,10674993
14.0,11500769,11653024,16028628,15744426,16126500,17413649,11777404,11410273
