,A,B,C,D,E,F,G
2.0,4000254,4144700,4095960,3589155,3724609,3841902,3521232
4.0,4045806,4004084,3918480,3659373,3780539,3782976,3565224
6.0,4099242,3583104,3974160,3679677,3735795,3739422,3579576
