,A,B,C,D,E,F,G,H,J,K
7.0,7526290,9592176,9148768,9603424,8476776,7586060,10744800,9284336,9189024,7680112
18.0,8211280,10346976,10202528,9862720,9207132,7750320,11265168,10314416,9531200,7918724
29.0,8843810,10766704,10478992,9854432,9903124,8335980,11947744,10486096,10352304,9555612
