,1,2,3,4,5,6,7,8
3.0,16748,17076,16616,16299,17053,13179,17230,18052
6.0,17087,17436,16953,16594,17221,13449,18045,18799
10.0,17289,17425,15017,16091,15246,13809,18534,18873
