,A,B,C,D,E,F,G,H,J,K
8.0,8060780,9522912,9215664,10272384,8190248,7620460,10119648,9121536,9529424,8543568
20.0,8362640,10326256,9961584,11208928,9133080,8213000,10927728,10284224,10465376,9068224
31.0,8666220,10804000,10528128,11470592,9439936,8899710,11372320,10739472,10098336,9847948
