,1,2,3,4,5,6,7,8
3.0,6874210,6113954,6084722,6982010,6791400,6102180,6027882,6971230
8.0,7497980,6323856,6291782,7131950,7035910,5947000,6059550,7208880
13.0,7406350,6536600,6503308,6939450,7274540,6144980,6071640,7450940
