,A,B,C,D,E,F,G,H
3.0,4391010,4444005,4327755,4246312,4310106,4511494,4983550,4391010
8.0,4534140,5065762,5023330,4071600,4422210,4708184,5144438,4534140
13.0,4683900,5235490,5189522,4111084,4683900,4990845,5316376,4683900
