,A,B,C,D,E,F,G,H
9.0,7179498,7513974,7345758,6844044,6059430,5463894,5720245,6020430
19.0,7649427,8279748,7739892,7696371,6134700,5794544,6037669,6091800
29.0,7572654,8578527,7368620,7897505,6379230,6144255,6215053,6439680
