,1,2,3,4,5,6,7,8
4.0,12296,9508,12320,12296,12221,12280,12411,12394
8.0,12635,9767,12675,12635,12556,12633,12770,12741
11.0,12873,9961,12840,12873,12792,12785,12927,12471
