,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,4169722,7367,566
8.0/F中層A,8.0,中層,A,4284054,7569,566
12.0/F高層A,12.0,高層,A,4393858,7763,566
4.0/F低層B,4.0,低層,B,3963597,7381,537
8.0/F中層B,8.0,中層,B,4442634,10143,438
12.0/F高層B,12.0,高層,B,4563084,10418,438
4.0/F低層D,4.0,低層,D,4122625,7375,559
8.0/F中層D,8.0,中層,D,4235543,7577,559
12.0/F高層D,12.0,高層,D,4344548,7772,559
4.0/F低層E,4.0,低層,E,4122625,7375,559
8.0/F中層E,8.0,中層,E,4235543,7577,559
12.0/F高層E,12.0,高層,E,4344548,7772,559
4.0/F低層F,4.0,低層,F,4089644,7316,559
8.0/F中層F,8.0,中層,F,4202003,7517,559
12.0/F高層F,12.0,高層,F,3876432,7784,498
4.0/F低層G,4.0,低層,G,4619811,8603,537
8.0/F中層G,8.0,中層,G,4720767,8791,537
12.0/F高層G,12.0,高層,G,4961824,10424,476
4.0/F低層H,4.0,低層,H,4189392,7428,564
8.0/F中層H,8.0,中層,H,4303884,7631,564
12.0/F高層H,12.0,高層,H,4414428,7827,564
4.0/F低層J,4.0,低層,J,3856689,7431,519
8.0/F中層J,8.0,中層,J,3963603,7637,519
12.0/F高層J,12.0,高層,J,3567690,8090,441
