,A,B,C,D,E,F,G,H
4.0,13448316,13449720,17913960,19056060,13189040,13165480,13599440,13165480
9.0,13886544,19583330,18417482,19599156,12106800,13650360,13767400,13650360
14.0,13128240,20024680,18402977,14277360,12628575,14091920,12718600,14091920
