,A,B,C,D,E,F,G,H
10.0,4646000,3212275,2994192,3473000,3483591,5465628,5497146,4305156
20.0,4864564,3363800,3232746,3710976,3722355,5840436,5756670,4508268
30.0,5043132,3487000,3350979,3847178,3858705,6054888,5967108,4673436
