,A,B,C,D,E,F,G,H,J,K
8.0,7301400,9859168,9406880,9590992,8772500,7867280,10272384,10157536,9498048,8201380
19.0,7865130,10690928,9826608,10255216,9194064,7804500,11049088,11071584,10073472,8924960
30.0,8383280,10300208,10688560,10956736,9071612,8273200,11654112,11735808,10650080,9634020
