,1,2,3,4,5,6,7,8
4.0,4303600,3993360,5174400,4303600,4277350,5157600,5212620,4337900
8.0,4422250,4102140,5323500,4422250,4394600,5305860,5363400,4459350
11.0,4505550,4183620,5392800,4505550,4477200,5369700,5429340,4364850
