,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
3.0,13441,14925,15397,13280,15397,12155,15397,15397,14103,13239,13020,15004,15397,14601,14790,14873,15397,14889
7.0,13524,15025,15046,12953,15046,12496,15046,15046,13783,12918,12770,15381,15046,14971,15167,15255,15046,15267
11.0,13723,15217,14640,13537,14348,12884,14640,14640,13959,13639,13024,14961,14640,14895,14598,14698,14640,15648
