,A,B,C,D,E,F,G,H,J,K
8.0,8022940,10089456,9208560,10183584,8263816,7829440,10579040,9595728,10198976,8761368
20.0,8150650,10511552,10000656,11345088,8894952,8330820,11539856,10193056,11285888,9125336
31.0,7784290,11243264,10618112,11793824,9210036,8910460,12176256,12010496,11912224,9265212
