,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,4937408,11536,428
8.0/F中層1,8.0,中層,1,5067520,11840,428
13.0/F高層1,13.0,高層,1,5231016,12222,428
4.0/F低層2,4.0,低層,2,4768045,12071,395
8.0/F中層2,8.0,中層,2,4726570,11966,395
13.0/F高層2,13.0,高層,2,5009785,12683,395
4.0/F低層3,4.0,低層,3,4828875,12225,395
8.0/F中層3,8.0,中層,3,4952905,12539,395
13.0/F高層3,13.0,高層,3,5110115,12937,395
4.0/F低層4,4.0,低層,4,4864215,11721,415
8.0/F中層4,8.0,中層,4,4991205,12027,415
13.0/F高層4,13.0,高層,4,5150980,12412,415
4.0/F低層5,4.0,低層,5,4351485,12613,345
8.0/F中層5,8.0,中層,5,4457400,12920,345
13.0/F高層5,13.0,高層,5,4596090,13322,345
4.0/F低層6,4.0,低層,6,3770525,13711,275
8.0/F中層6,8.0,中層,6,3870900,14076,275
13.0/F高層6,13.0,高層,6,3996300,14532,275
4.0/F低層7,4.0,低層,7,3588475,13049,275
8.0/F中層7,8.0,中層,7,3680875,13385,275
13.0/F高層7,13.0,高層,7,3791425,13787,275
4.0/F低層8,4.0,低層,8,4402300,12578,350
8.0/F中層8,8.0,中層,8,4509750,12885,350
13.0/F高層8,13.0,高層,8,4810335,13179,365
