,A,B,C,D,E,F,G,H,J,K
8.0,16980,16654,15890,16201,18125,18296,17352,17158,16044,16945
19.0,18291,18059,16599,17323,18996,18150,18664,18702,17016,18440
30.0,19496,17399,18055,18508,18743,19240,19686,19824,17990,19905
