,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,15465824,18656,829,354,3,KHH
16.0/F中層A,16.0,中層,A,10182852,18548,549,399,3,KHH
22.0/F高層A,22.0,高層,A,16781447,20243,829,348,3,KHH
8.0/F低層B,8.0,低層,B,14638701,17787,823,344,3,KHH
16.0/F中層B,16.0,中層,B,9645090,17665,546,346,3,KHH
22.0/F高層B,22.0,高層,B,11414130,20905,546,368,3,KHH
8.0/F低層C,8.0,低層,C,9156642,16322,561,360,3,KHH
16.0/F中層C,16.0,中層,C,9709065,17685,549,409,3,KHH
22.0/F高層C,22.0,高層,C,17039430,20070,849,428,3,KHH
8.0/F低層D,8.0,低層,D,7361136,18042,408,368,4,KHH
16.0/F中層D,16.0,中層,D,10960236,19964,549,379,3,KHH
22.0/F高層D,22.0,高層,D,15248626,18394,829,397,3,KHH
8.0/F低層E,8.0,低層,E,9025560,16440,549,379,4,KHH
16.0/F中層E,16.0,中層,E,7450872,17368,429,328,4,KHH
22.0/F高層E,22.0,高層,E,7975968,18592,429,330,4,KHH
8.0/F低層F,8.0,低層,F,8610795,16035,537,332,3,KHH
16.0/F中層F,16.0,中層,F,9096243,16939,537,392,3,KHH
22.0/F高層F,22.0,高層,F,9514029,17717,537,377,3,KHH
8.0/F低層G,8.0,低層,G,8783968,16147,544,436,3,KHH
16.0/F中層G,16.0,中層,G,16056576,18584,864,378,4,KHH
22.0/F高層G,22.0,高層,G,9120704,16766,544,360,3,KHH
8.0/F低層H,8.0,低層,H,8958609,15969,561,389,3,KHH
16.0/F中層H,16.0,中層,H,9179280,16720,549,435,3,KHH
22.0/F高層H,22.0,高層,H,9819183,17503,561,365,3,KHH
