,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層11,5.0,低層,11,5008640,11648,430,151,2,KSKM
6.0/F中層11,6.0,中層,11,5044760,11732,430,151,2,KSKM
8.0/F高層11,8.0,高層,11,4150790,9653,430,75,1,KSKM
5.0/F低層12A,5.0,低層,12A,4893840,11652,420,193,2,KSKM
6.0/F中層12A,6.0,中層,12A,4918620,11711,420,225,2,KSKM
8.0/F高層12A,8.0,高層,12A,5001360,11908,420,188,2,KSKM
5.0/F低層17,5.0,低層,17,5008640,11648,430,151,2,KSKM
6.0/F中層17,6.0,中層,17,5044760,11732,430,151,2,KSKM
8.0/F高層17,8.0,高層,17,5150110,11977,430,297,3,KSKM
5.0/F低層18,5.0,低層,18,5292126,12222,433,243,3,KSKM
6.0/F中層18,6.0,中層,18,5409902,12494,433,300,3,KSKM
8.0/F高層18,8.0,高層,18,5410768,12496,433,237,3,KSKM
5.0/F低層20,5.0,低層,20,3863856,9564,404,75,1,KSKM
6.0/F中層20,6.0,中層,20,3892944,9636,404,76,1,KSKM
8.0/F高層20,8.0,高層,20,3951524,9781,404,78,1,KSKM
5.0/F低層4,5.0,低層,4,3559480,9752,365,81,1,KSKM
6.0/F中層4,6.0,中層,4,3586490,9826,365,82,1,KSKM
8.0/F高層4,8.0,高層,4,3640145,9973,365,84,1,KSKM
5.0/F低層5,5.0,低層,5,4894095,11793,415,227,2,KSKM
6.0/F中層5,6.0,中層,5,4918165,11851,415,191,2,KSKM
8.0/F高層5,8.0,高層,5,4990375,12025,415,186,2,KSKM
5.0/F低層6,5.0,低層,6,3397560,9848,345,84,1,KSKM
6.0/F中層6,6.0,中層,6,3423435,9923,345,85,1,KSKM
8.0/F高層6,8.0,高層,6,3474840,10072,345,87,1,KSKM
5.0/F低層7,5.0,低層,7,3397560,9848,345,126,1,KSKM
6.0/F中層7,6.0,中層,7,3423435,9923,345,128,1,KSKM
8.0/F高層7,8.0,高層,7,3474840,10072,345,150,1,KSKM
