,A,B,C,D,E,F,G
3.0,13006578,15793733,13247998,10913682,11928712,13022103,11000232
6.0,13205952,16188424,13538596,11149944,12183818,13360759,11234928
8.0,13396236,16344134,13805292,11311170,12359273,13580774,11396472
