,A,B,C,D,E,F,G
3.0,13033848,15816346,14512004,11144661,12644406,12644406,10722800
6.0,13330998,16214436,14874968,11155485,12936726,12936726,11009240
8.0,13916808,16484216,15119328,11035970,13128822,13128822,11172040
