,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,17301075,23475,737,224,2,KSKM
6.0/F中層A,6.0,中層,A,17682841,23993,737,217,2,KSKM
8.0/F高層A,8.0,高層,A,17937106,24338,737,212,2,KSKM
3.0/F低層B,3.0,低層,B,15717262,21326,737,226,2,KSKM
6.0/F中層B,6.0,中層,B,16061441,21793,737,219,2,KSKM
8.0/F高層B,8.0,高層,B,16291385,22105,737,214,2,KSKM
3.0/F低層C,3.0,低層,C,18331084,23029,796,344,3,KSKM
6.0/F中層C,6.0,中層,C,18683712,23472,796,325,3,KSKM
8.0/F高層C,8.0,高層,C,19047484,23929,796,270,3,KSKM
3.0/F低層D,3.0,低層,D,18920124,23769,796,233,2,KSKM
6.0/F中層D,6.0,中層,D,18787988,23603,796,372,3,KSKM
8.0/F高層D,8.0,高層,D,19607868,24633,796,217,2,KSKM
