,A,B,C,D,E,F,G
3.0,12325782,13723906,12844992,10083458,11823300,11290338,9943560
6.0,12585010,14014742,13114384,10380667,11919348,11110248,9845000
8.0,12758772,14210826,13294376,10458690,12082212,11682882,9988440
