,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,3837750,10234,375
12.0/F中層A,12.0,中層,A,3938625,10503,375
19.0/F高層A,19.0,高層,A,3975375,10601,375
6.0/F低層B,6.0,低層,B,4248640,9656,440
12.0/F中層B,12.0,中層,B,4339720,9863,440
19.0/F高層B,19.0,高層,B,4453680,10122,440
6.0/F低層C,6.0,低層,C,3742875,9981,375
12.0/F中層C,12.0,中層,C,3825750,10202,375
19.0/F高層C,19.0,高層,C,3927750,10474,375
6.0/F低層D,6.0,低層,D,3380485,10091,335
12.0/F中層D,12.0,中層,D,3454520,10312,335
19.0/F高層D,19.0,高層,D,3545975,10585,335
6.0/F低層E,6.0,低層,E,3380485,10091,335
12.0/F中層E,12.0,中層,E,3455525,10315,335
19.0/F高層E,19.0,高層,E,3547985,10591,335
