,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
11.0/F低層A,11.0,低層,A,7142328,15732,454,342,4,NKC
22.0/F中層A,22.0,中層,A,7530044,16586,454,371,4,NKC
32.0/F高層A,32.0,高層,A,7840580,17270,454,376,4,NKC
11.0/F低層B,11.0,低層,B,7862274,16278,483,328,3,NKC
22.0/F中層B,22.0,中層,B,8168979,16913,483,383,4,NKC
32.0/F高層B,32.0,高層,B,8563107,17729,483,349,4,NKC
11.0/F低層C,11.0,低層,C,7422561,16101,461,353,4,NKC
22.0/F中層C,22.0,中層,C,7701927,16707,461,375,4,NKC
32.0/F高層C,32.0,高層,C,8028315,17415,461,380,4,NKC
11.0/F低層D,11.0,低層,D,12126288,15728,771,343,3,NKC
22.0/F中層D,22.0,中層,D,12705309,16479,771,352,3,NKC
32.0/F高層D,32.0,高層,D,13290498,17238,771,379,4,NKC
11.0/F低層E,11.0,低層,E,12102387,15697,771,315,4,NKC
22.0/F中層E,22.0,中層,E,12697599,16469,771,319,4,NKC
32.0/F高層E,32.0,高層,E,13162512,17072,771,355,5,NKC
11.0/F低層F,11.0,低層,F,7512175,16225,463,365,4,NKC
22.0/F中層F,22.0,中層,F,7718673,16671,463,381,4,NKC
32.0/F高層F,32.0,高層,F,8038143,17361,463,376,4,NKC
11.0/F低層G,11.0,低層,G,7772160,16192,480,346,4,NKC
22.0/F中層G,22.0,中層,G,8063040,16798,480,357,4,NKC
32.0/F高層G,32.0,高層,G,8300160,17292,480,341,4,NKC
11.0/F低層H,11.0,低層,H,7193534,16129,446,352,4,NKC
22.0/F中層H,22.0,中層,H,7557024,16944,446,322,3,NKC
32.0/F高層H,32.0,高層,H,7771104,17424,446,370,4,NKC
