,A,B,C,D,E,F,G,H
4.0,10043,10201,10280,10461,10010,10417,10534,10447
11.0,10332,10425,10579,10754,10306,10714,10866,10882
18.0,10790,10793,10722,10887,10466,10649,11179,11093
