,A,B,C,D,E,F,G,H
9.0,4746355,5751390,6040440,5209655,5377530,5933280,6063940,5766010
17.0,4909035,5928110,6103890,5342770,5483390,6025870,6064880,5980565
25.0,5153885,6117520,6298940,5016500,4943425,6131150,6258990,6191385
