,A,B,C,D,E,F,G,H
5.0,9276,9263,9326,9109,9008,9352,9276,9540
8.0,9373,9347,9425,9203,9099,9457,9373,9523
11.0,9482,9474,9535,9309,9204,9569,9482,9741
