,1,10,2,3,4,5,6,7,8
6.0,4724668,4206752,4881188,4153842,6098036,4196984,5423977,5423977,4206752
17.0,5002491,4405775,5125471,4345132,5886804,4393565,5140005,5140005,4399263
27.0,5242861,4586483,5371990,4517293,6150200,4570610,5373667,5373667,4573866
