,1,10,2,3,4,5,6,7,8,9
7.0,4686840,3987945,4725066,4211754,5429610,3991860,4686840,4649168,4101606,5604405
18.0,5579334,4181604,5512300,4424412,6461610,4174770,5579334,4891820,4174770,6385500
29.0,5825310,4373358,5890128,4632246,6745410,4366122,5825310,5121176,4366122,6661560
