,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,6898932,10746,642
10.0/F中層A,10.0,中層,A,7114644,11082,642
17.0/F高層A,17.0,高層,A,7220574,11247,642
4.0/F低層B,4.0,低層,B,11041407,10233,1079
10.0/F中層B,10.0,中層,B,11379134,10546,1079
17.0/F高層B,17.0,高層,B,11756784,10896,1079
4.0/F低層C,4.0,低層,C,8146890,10365,786
10.0/F中層C,10.0,中層,C,8393694,10679,786
17.0/F高層C,17.0,高層,C,8677440,11040,786
4.0/F低層D,4.0,低層,D,8156322,10377,786
10.0/F中層D,10.0,中層,D,8403912,10692,786
17.0/F高層D,17.0,高層,D,8684514,11049,786
4.0/F低層E,4.0,低層,E,11630910,10158,1145
10.0/F中層E,10.0,中層,E,11987005,10469,1145
17.0/F高層E,17.0,高層,E,12387755,10819,1145
4.0/F低層F,4.0,低層,F,6743349,10653,633
10.0/F中層F,10.0,中層,F,6952239,10983,633
17.0/F高層F,17.0,高層,F,7188348,11356,633
