,1,2,3,4,5,6,7,8
7.0,9457,9469,9918,9819,9397,9626,9278,9815
20.0,10174,10134,10549,10420,10110,10346,9876,10581
33.0,10737,10447,10977,11194,10698,10737,10702,11103
