,1,2,3,4,5,6,7,8
8.0,12395,11947,13041,12688,13115,12665,12732,12889
16.0,12989,12259,13407,13132,12831,13098,13164,13323
24.0,13310,12565,13890,12887,12677,12753,12757,13001
