,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,645,601,601,539,539,432,432,645,601,601,539,539,432,432,645,645
20.0,640,598,601,539,539,431,431,640,598,601,535,535,431,431,640,640
33.0,636,595,595,531,531,428,428,636,595,595,531,531,428,428,636,636
