,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,4903871,9947,493,267,3,NKC
18.0/F中層1,18.0,中層,1,5170091,10487,493,256,3,NKC
29.0/F高層1,29.0,高層,1,6056505,12285,493,184,2,NKC
7.0/F低層2,7.0,低層,2,5105534,10886,469,229,3,NKC
18.0/F中層2,18.0,中層,2,5640663,12027,469,231,3,NKC
29.0/F高層2,29.0,高層,2,5912214,12606,469,219,3,NKC
7.0/F低層3,7.0,低層,3,4737369,10101,469,262,4,NKC
18.0/F中層3,18.0,中層,3,5462443,11647,469,221,3,NKC
29.0/F高層3,29.0,高層,3,5727897,12213,469,241,3,NKC
7.0/F低層4,7.0,低層,4,4960368,9842,504,198,3,NKC
18.0/F中層4,18.0,中層,4,5948208,11802,504,147,2,NKC
29.0/F高層4,29.0,高層,4,6256656,12414,504,151,2,NKC
7.0/F低層5,7.0,低層,5,4716531,9567,493,303,4,NKC
18.0/F中層5,18.0,中層,5,4973384,10088,493,275,4,NKC
29.0/F高層5,29.0,高層,5,6133906,12442,493,151,2,NKC
7.0/F低層6,7.0,低層,6,4541796,9684,469,302,4,NKC
18.0/F中層6,18.0,中層,6,4761288,10152,469,302,4,NKC
29.0/F高層6,29.0,高層,6,4923093,10497,469,339,4,NKC
7.0/F低層7,7.0,低層,7,4659046,9934,469,198,3,NKC
18.0/F中層7,18.0,中層,7,5588604,11916,469,140,2,NKC
29.0/F高層7,29.0,高層,7,5879384,12536,469,144,2,NKC
7.0/F低層8,7.0,低層,8,5658408,11227,504,233,3,NKC
18.0/F中層8,18.0,中層,8,5938128,11782,504,277,3,NKC
29.0/F高層8,29.0,高層,8,6231960,12365,504,298,3,NKC
