,A,B,C,D,E,F,G,H
6.0,5555069,6569341,6628024,6887980,6800210,6558930,6558930,5023083
15.0,5804708,6915129,6980753,7263950,7161115,6904170,6904170,5298215
24.0,6055790,7229367,7312028,7573765,7495165,7217910,7217910,5534386
