,subjFloor,floorLv,unitNo,price,npsf,nfa
15.0/F低層A,15.0,低層,A,6908460,13260,521
25.0/F中層A,25.0,中層,A,7500424,13864,541
34.0/F高層A,34.0,高層,A,7808253,14433,541
15.0/F低層B,15.0,低層,B,6286754,13462,467
25.0/F中層B,25.0,中層,B,6599644,14132,467
34.0/F高層B,34.0,高層,B,6863966,14698,467
15.0/F低層C,15.0,低層,C,6183547,13241,467
25.0/F中層C,25.0,中層,C,6507178,13934,467
34.0/F高層C,34.0,高層,C,6772901,14503,467
15.0/F低層C-D,15.0,低層,C-D,13228896,13444,984
25.0/F中層C-D,25.0,中層,C-D,13802568,14027,984
34.0/F高層C-D,34.0,高層,C-D,14319168,14552,984
15.0/F低層D,15.0,低層,D,6909188,13364,517
25.0/F中層D,25.0,中層,D,7262299,14047,517
34.0/F高層D,34.0,高層,D,7547166,14598,517
15.0/F低層E,15.0,低層,E,6862658,13274,517
25.0/F中層E,25.0,中層,E,7213701,13953,517
34.0/F高層E,34.0,高層,E,7508391,14523,517
15.0/F低層F,15.0,低層,F,7045727,13219,533
25.0/F中層F,25.0,中層,F,7406568,13896,533
34.0/F高層F,34.0,高層,F,7709845,14465,533
15.0/F低層G,15.0,低層,G,7364994,13818,533
25.0/F中層G,25.0,中層,G,7705581,14457,533
34.0/F高層G,34.0,高層,G,7990736,14992,533
15.0/F低層H,15.0,低層,H,7134167,13187,541
25.0/F中層H,25.0,中層,H,7500424,13864,541
34.0/F高層H,34.0,高層,H,7808253,14433,541
