,A,B,C,D,E,F,G,H
8.0,5790474,5588873,5483772,6528500,6479550,5217547,5537480,5701926
16.0,5455593,5759720,5374041,6262850,6276600,5171710,5547666,5734425
25.0,5743374,5965292,5657397,6287600,7477824,5530072,5525905,6097566
