,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,7594042,17027,446
22.0/F中層A,22.0,中層,A,7408060,16610,446
32.0/F高層A,32.0,高層,A,7443294,16689,446
11.0/F低層B,11.0,低層,B,6523852,13396,487
22.0/F中層B,22.0,中層,B,8503994,17462,487
32.0/F高層B,32.0,高層,B,7242177,14871,487
11.0/F低層C,11.0,低層,C,7795160,16946,460
22.0/F中層C,22.0,中層,C,7447400,16190,460
32.0/F高層C,32.0,高層,C,7738120,16822,460
11.0/F低層D,11.0,低層,D,10018374,12994,771
22.0/F中層D,22.0,中層,D,10598166,13746,771
32.0/F高層D,32.0,高層,D,11174874,14494,771
11.0/F低層E,11.0,低層,E,9952068,12908,771
22.0/F中層E,22.0,中層,E,10523379,13649,771
32.0/F高層E,32.0,高層,E,11091606,14386,771
11.0/F低層F,11.0,低層,F,7749231,16737,463
22.0/F中層F,22.0,中層,F,7660798,16546,463
32.0/F高層F,32.0,高層,F,7986750,17250,463
11.0/F低層G,11.0,低層,G,7634212,15676,487
22.0/F中層G,22.0,中層,G,7897192,16216,487
32.0/F高層G,32.0,高層,G,8053519,16537,487
11.0/F低層H,11.0,低層,H,7614198,17034,447
22.0/F中層H,22.0,中層,H,7364772,16476,447
32.0/F高層H,32.0,高層,H,7457748,16684,447
