,A,B,C,D,E,F,G,H
9.0,7894509,8080105,7540610,5396480,5382080,7691530,7945820,7894509
18.0,8192934,8386125,7825300,5596800,5584000,7814030,8240070,8192934
27.0,8495511,8696425,8114400,5800320,5788480,8266300,8570700,8495511
