,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,3916770,10043,390,325,4,NKC
11.0/F中層A,11.0,中層,A,4029480,10332,390,329,4,NKC
18.0/F高層A,18.0,高層,A,4208100,10790,390,320,4,NKC
4.0/F低層B,4.0,低層,B,3876380,10201,380,382,4,NKC
11.0/F中層B,11.0,中層,B,3961500,10425,380,353,3,NKC
18.0/F高層B,18.0,高層,B,3345830,10793,310,398,3,NKC
4.0/F低層C,4.0,低層,C,3906400,10280,380,344,4,NKC
11.0/F中層C,11.0,中層,C,4020020,10579,380,357,4,NKC
18.0/F高層C,18.0,高層,C,4503240,10722,420,319,4,NKC
4.0/F低層D,4.0,低層,D,3975180,10461,380,318,4,NKC
11.0/F中層D,11.0,中層,D,4086520,10754,380,343,4,NKC
18.0/F高層D,18.0,高層,D,4572540,10887,420,308,4,NKC
4.0/F低層E,4.0,低層,E,3703700,10010,370,368,4,NKC
11.0/F中層E,11.0,中層,E,3813220,10306,370,399,4,NKC
18.0/F高層E,18.0,高層,E,4291060,10466,410,383,4,NKC
4.0/F低層F,4.0,低層,F,3854290,10417,370,377,3,NKC
11.0/F中層F,11.0,中層,F,3964180,10714,370,388,4,NKC
18.0/F高層F,18.0,高層,F,4366090,10649,410,348,4,NKC
4.0/F低層G,4.0,低層,G,3265540,10534,310,384,4,NKC
11.0/F中層G,11.0,中層,G,3368460,10866,310,354,4,NKC
18.0/F高層G,18.0,高層,G,3465490,11179,310,350,4,NKC
4.0/F低層H,4.0,低層,H,3238570,10447,310,320,4,NKC
11.0/F中層H,11.0,中層,H,3373420,10882,310,346,4,NKC
18.0/F高層H,18.0,高層,H,3272435,11093,295,347,4,NKC
